student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
2142,25,7.2,0,97,76,96,81,76,61,45,88,56,1,0,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,72,extracurricular_score,teamwork_score,leadership_score,Medium,49,10,46,https://roadmap.sh/android
2143,23,6.58,0,88,98,67,70,53,64,46,39,64,2,5,No,Data Scientist,AI / ML Engineer,Cloud Engineer,84,coding_skill_score,communication_score,extracurricular_score,Low,77,4,67,https://roadmap.sh/ai-data-scientist
2144,22,5.58,0,87,60,84,92,60,72,59,78,53,1,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,71,communication_score,coding_skill_score,extracurricular_score,Medium,54,9,46,https://roadmap.sh/devops
2145,24,6.61,2,75,94,78,85,42,56,41,25,47,2,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,75,teamwork_score,coding_skill_score,communication_score,Low,66,6,55,https://roadmap.sh/blockchain
2146,21,9.38,0,98,76,71,79,63,69,67,36,59,0,2,Yes,Data Analyst,Data Scientist,Full Stack Developer,88,communication_score,problem_solving_score,coding_skill_score,Low,58,8,48,https://roadmap.sh/data-analyst
2147,20,5.06,0,59,85,75,66,63,64,73,65,49,2,4,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,72,teamwork_score,coding_skill_score,communication_score,Low,67,6,61,https://roadmap.sh/devops
2148,20,6.36,0,74,70,85,82,62,55,55,40,67,4,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,83,teamwork_score,communication_score,extracurricular_score,Low,82,4,72,https://roadmap.sh/devops
2149,19,8.22,1,73,84,93,76,67,55,48,90,52,0,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,73,extracurricular_score,leadership_score,aptitude_test_score,Medium,46,10,44,https://roadmap.sh/ai-engineer
2150,24,6.95,0,86,63,84,80,68,78,53,54,41,1,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,67,leadership_score,aptitude_test_score,coding_skill_score,Low,52,9,45,https://roadmap.sh/cyber-security
2151,18,8.46,0,96,91,79,85,64,74,67,79,62,0,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,75,coding_skill_score,communication_score,leadership_score,Low,51,9,50,https://roadmap.sh/ai-data-scientist
2152,25,7.26,0,62,70,62,71,75,83,82,26,80,2,4,Yes,Product Manager,UI/UX Designer,Data Scientist,82,teamwork_score,aptitude_test_score,extracurricular_score,Medium,73,5,65,https://roadmap.sh/product-manager
2153,23,6.86,0,96,88,68,68,79,76,74,86,63,3,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,extracurricular_score,aptitude_test_score,problem_solving_score,Low,67,6,63,https://roadmap.sh/devops
2154,25,8.99,0,71,62,91,60,75,69,51,27,49,4,4,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,92,leadership_score,communication_score,extracurricular_score,Low,91,4,81,https://roadmap.sh/android
2155,24,5.11,0,97,82,77,83,48,67,66,44,60,4,0,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,79,teamwork_score,problem_solving_score,communication_score,Low,71,5,65,https://roadmap.sh/blockchain
2156,25,8.18,0,59,82,96,99,70,63,38,69,57,1,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,80,extracurricular_score,communication_score,problem_solving_score,Low,63,7,61,https://roadmap.sh/blockchain
2157,20,9.98,0,58,74,48,55,86,94,78,40,76,1,4,Yes,UI/UX Designer,Product Manager,Mobile App Developer,87,leadership_score,aptitude_test_score,extracurricular_score,Medium,70,6,65,https://roadmap.sh/ux-design
2158,25,6.21,0,76,84,64,74,60,57,56,52,66,1,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,79,coding_skill_score,communication_score,problem_solving_score,Low,62,7,56,https://roadmap.sh/devops
2159,18,7.48,0,67,75,82,67,57,65,63,87,53,0,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,71,aptitude_test_score,teamwork_score,problem_solving_score,Low,48,10,48,https://roadmap.sh/full-stack
2160,21,6.3,0,87,81,99,80,77,50,67,43,68,1,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,73,leadership_score,problem_solving_score,aptitude_test_score,Low,58,8,52,https://roadmap.sh/android
2161,23,6.82,0,98,80,80,78,58,67,58,53,44,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,78,communication_score,problem_solving_score,extracurricular_score,Low,61,7,51,https://roadmap.sh/blockchain
2162,18,9.8,1,59,65,60,85,58,58,55,38,62,0,1,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,76,problem_solving_score,teamwork_score,extracurricular_score,Low,48,10,39,https://roadmap.sh/cyber-security
2163,18,5.22,1,80,83,71,86,58,74,65,61,56,4,2,No,Data Analyst,Data Scientist,Full Stack Developer,71,problem_solving_score,extracurricular_score,teamwork_score,Medium,72,5,61,https://roadmap.sh/data-analyst
2164,25,5.3,1,91,73,76,63,59,53,53,56,70,1,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,73,communication_score,leadership_score,problem_solving_score,Medium,58,8,55,https://roadmap.sh/android
2165,22,5.93,0,58,54,53,70,79,85,75,51,95,1,3,No,UI/UX Designer,Product Manager,Mobile App Developer,75,problem_solving_score,coding_skill_score,communication_score,High,60,8,58,https://roadmap.sh/ux-design
2166,22,7.7,0,95,74,66,75,84,62,58,54,50,1,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,73,communication_score,coding_skill_score,aptitude_test_score,Medium,58,8,50,https://roadmap.sh/devops
2167,19,7.2,0,55,88,87,66,69,68,66,66,49,0,5,No,AI / ML Engineer,Data Scientist,Full Stack Developer,84,aptitude_test_score,leadership_score,coding_skill_score,Low,65,7,56,https://roadmap.sh/ai-engineer
2168,25,8.26,0,75,89,87,78,56,46,49,93,54,0,5,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,81,extracurricular_score,problem_solving_score,aptitude_test_score,Low,63,7,59,https://roadmap.sh/blockchain
2169,21,5.5,1,70,82,94,71,62,54,64,73,66,1,0,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,66,coding_skill_score,teamwork_score,communication_score,Low,45,11,42,https://roadmap.sh/devops
2170,22,8.59,0,61,92,65,75,66,71,60,53,43,4,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,86,teamwork_score,coding_skill_score,problem_solving_score,Low,84,4,73,https://roadmap.sh/ai-data-scientist
2171,20,5.04,2,86,55,86,64,77,53,52,37,49,2,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,65,aptitude_test_score,extracurricular_score,leadership_score,Low,60,8,49,https://roadmap.sh/android
2172,20,7.24,0,63,76,87,83,60,61,68,56,69,1,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,72,coding_skill_score,communication_score,aptitude_test_score,Low,58,8,52,https://roadmap.sh/devops
2173,18,6.92,2,83,89,68,76,80,73,58,82,41,2,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,71,leadership_score,aptitude_test_score,communication_score,Low,57,8,46,https://roadmap.sh/devops
2174,19,5.49,0,81,72,54,65,70,77,55,58,72,1,4,No,UI/UX Designer,Product Manager,Mobile App Developer,69,teamwork_score,extracurricular_score,leadership_score,High,59,8,55,https://roadmap.sh/ux-design
2175,18,6.3,2,95,64,59,68,88,91,99,72,68,1,1,No,Product Manager,UI/UX Designer,Data Scientist,69,coding_skill_score,leadership_score,problem_solving_score,Medium,50,10,44,https://roadmap.sh/product-manager
2176,18,8.68,0,57,78,96,86,42,62,40,57,67,4,0,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,83,teamwork_score,extracurricular_score,leadership_score,Low,73,5,65,https://roadmap.sh/blockchain
2177,22,8.92,0,82,85,77,72,79,65,58,31,57,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,76,coding_skill_score,aptitude_test_score,communication_score,Low,60,8,49,https://roadmap.sh/devops
2178,24,6.48,2,83,63,63,72,74,52,70,95,56,1,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,66,problem_solving_score,aptitude_test_score,communication_score,Low,51,9,46,https://roadmap.sh/devops
2179,23,6.66,0,87,84,86,90,42,53,45,74,44,0,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,72,coding_skill_score,leadership_score,extracurricular_score,Low,52,9,46,https://roadmap.sh/blockchain
2180,18,9.7,0,59,83,64,63,92,100,79,60,80,2,2,No,Product Manager,UI/UX Designer,Data Scientist,97,communication_score,problem_solving_score,coding_skill_score,Medium,76,4,73,https://roadmap.sh/product-manager
2181,22,5.61,0,85,73,85,86,74,70,76,37,65,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,67,communication_score,leadership_score,extracurricular_score,Medium,46,10,40,https://roadmap.sh/devops
2182,22,6.26,0,97,79,95,83,64,75,59,33,68,1,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,61,extracurricular_score,communication_score,problem_solving_score,Low,45,11,38,https://roadmap.sh/full-stack
2183,22,9.09,0,92,78,86,98,66,71,55,36,49,1,3,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,85,aptitude_test_score,coding_skill_score,teamwork_score,Low,66,6,63,https://roadmap.sh/blockchain
2184,24,6.17,2,92,83,80,91,73,67,57,89,63,0,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,75,extracurricular_score,problem_solving_score,communication_score,Low,57,8,53,https://roadmap.sh/cyber-security
2185,20,9.27,0,68,85,83,82,74,60,60,43,54,1,0,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,83,communication_score,coding_skill_score,extracurricular_score,Medium,55,9,52,https://roadmap.sh/devops
2186,23,7.16,0,80,72,92,80,71,56,43,40,58,2,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,77,extracurricular_score,aptitude_test_score,problem_solving_score,Low,67,6,61,https://roadmap.sh/android
2187,21,9.32,0,55,87,88,93,66,72,65,82,64,1,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,86,aptitude_test_score,teamwork_score,communication_score,Medium,63,7,61,https://roadmap.sh/cyber-security
2188,20,7.42,0,72,73,83,70,70,54,55,39,49,2,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,79,extracurricular_score,communication_score,coding_skill_score,Low,65,7,60,https://roadmap.sh/cyber-security
2189,25,6.28,0,95,66,74,87,77,59,57,93,51,3,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,81,aptitude_test_score,communication_score,problem_solving_score,Low,75,5,64,https://roadmap.sh/devops
2190,18,8.55,0,79,79,64,66,74,100,74,51,79,4,5,No,Product Manager,UI/UX Designer,Data Scientist,97,problem_solving_score,coding_skill_score,aptitude_test_score,Medium,95,4,84,https://roadmap.sh/product-manager
2191,18,5.8,2,85,76,88,78,60,76,67,43,49,0,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,72,leadership_score,extracurricular_score,communication_score,Low,52,9,51,https://roadmap.sh/android
2192,22,9.91,1,56,83,61,81,79,82,60,94,72,1,5,No,Data Analyst,Data Scientist,Full Stack Developer,85,communication_score,teamwork_score,aptitude_test_score,Low,72,5,66,https://roadmap.sh/data-analyst
2193,22,5.98,0,58,62,74,79,63,64,55,38,59,4,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,86,extracurricular_score,communication_score,leadership_score,Medium,84,4,77,https://roadmap.sh/devops
2194,19,7.93,0,98,82,77,87,66,72,42,85,56,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,74,coding_skill_score,extracurricular_score,communication_score,Low,56,8,50,https://roadmap.sh/ai-data-scientist
2195,22,7.55,0,85,73,81,97,55,62,65,52,63,2,0,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,76,problem_solving_score,extracurricular_score,communication_score,Low,57,8,46,https://roadmap.sh/blockchain
2196,22,8.79,0,73,57,81,64,59,68,48,70,63,0,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,68,leadership_score,aptitude_test_score,communication_score,Low,40,12,33,https://roadmap.sh/full-stack
2197,23,9.97,2,71,73,83,73,73,63,60,35,62,1,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,83,leadership_score,teamwork_score,coding_skill_score,Medium,61,7,52,https://roadmap.sh/android
2198,22,5.77,0,73,70,73,79,83,66,53,86,50,3,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,problem_solving_score,leadership_score,teamwork_score,Low,74,5,65,https://roadmap.sh/devops
2199,21,7.75,1,58,92,58,73,56,69,42,47,72,2,0,No,Data Analyst,Data Scientist,Full Stack Developer,82,extracurricular_score,coding_skill_score,communication_score,Low,61,7,59,https://roadmap.sh/data-analyst
2200,25,6.76,0,83,79,64,63,91,92,100,64,79,2,1,No,Product Manager,UI/UX Designer,Data Scientist,81,communication_score,leadership_score,extracurricular_score,Medium,63,7,53,https://roadmap.sh/product-manager
2201,24,7.85,0,93,65,33,52,71,68,64,80,83,0,1,No,UI/UX Designer,Product Manager,Mobile App Developer,77,aptitude_test_score,communication_score,leadership_score,High,49,10,46,https://roadmap.sh/ux-design
2202,22,7.98,1,79,56,82,64,78,79,44,65,60,1,4,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,88,coding_skill_score,problem_solving_score,extracurricular_score,Medium,70,6,66,https://roadmap.sh/full-stack
2203,21,7.83,0,72,96,75,78,51,58,59,48,47,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,84,aptitude_test_score,leadership_score,communication_score,Low,65,7,54,https://roadmap.sh/ai-data-scientist
2204,18,6.05,0,60,83,37,79,90,98,76,63,79,0,1,Yes,Product Manager,UI/UX Designer,Data Scientist,65,coding_skill_score,problem_solving_score,communication_score,Medium,42,11,35,https://roadmap.sh/product-manager
2205,21,6.38,0,83,80,90,75,77,70,61,54,45,1,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,67,problem_solving_score,communication_score,extracurricular_score,Medium,61,7,56,https://roadmap.sh/android
2206,22,9.21,1,61,71,64,81,53,62,57,77,53,2,5,No,Data Scientist,AI / ML Engineer,Cloud Engineer,91,leadership_score,problem_solving_score,teamwork_score,Low,81,4,75,https://roadmap.sh/ai-data-scientist
2207,25,6.35,0,82,63,38,82,85,98,100,65,58,4,1,No,Product Manager,UI/UX Designer,Data Scientist,73,teamwork_score,coding_skill_score,aptitude_test_score,Medium,70,6,66,https://roadmap.sh/product-manager
2208,25,9.78,0,60,76,90,90,54,76,69,39,66,3,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,98,communication_score,coding_skill_score,problem_solving_score,Low,88,4,84,https://roadmap.sh/ai-engineer
2209,25,8.98,2,86,69,66,90,68,56,51,66,50,4,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,96,communication_score,problem_solving_score,aptitude_test_score,Low,90,4,81,https://roadmap.sh/devops
2210,20,9.32,1,79,77,84,85,51,77,47,89,47,2,2,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,93,aptitude_test_score,extracurricular_score,coding_skill_score,Low,73,5,67,https://roadmap.sh/cyber-security
2211,20,7.79,1,79,58,46,74,79,80,77,34,81,0,5,Yes,UI/UX Designer,Product Manager,Mobile App Developer,85,aptitude_test_score,communication_score,coding_skill_score,Medium,66,6,59,https://roadmap.sh/ux-design
2212,18,6.31,0,60,86,82,93,49,53,51,42,70,3,5,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,83,communication_score,teamwork_score,coding_skill_score,Low,82,4,74,https://roadmap.sh/ai-engineer
2213,19,6.14,0,97,84,87,86,72,72,44,90,50,1,4,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,72,aptitude_test_score,problem_solving_score,extracurricular_score,Low,61,7,49,https://roadmap.sh/ai-data-scientist
2214,25,9.37,2,83,60,95,69,75,74,64,26,71,4,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,91,problem_solving_score,communication_score,aptitude_test_score,Medium,87,4,77,https://roadmap.sh/full-stack
2215,25,6.96,0,98,65,95,63,74,73,57,35,72,0,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,70,communication_score,coding_skill_score,teamwork_score,Medium,48,10,45,https://roadmap.sh/android
2216,25,5.03,0,85,89,72,79,61,66,45,72,66,2,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,68,teamwork_score,communication_score,extracurricular_score,Low,55,9,52,https://roadmap.sh/ai-engineer
2217,23,8.02,0,66,76,78,73,74,67,60,40,56,2,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,82,extracurricular_score,problem_solving_score,coding_skill_score,Low,67,6,64,https://roadmap.sh/ai-data-scientist
2218,22,6.11,0,84,71,40,73,76,88,78,92,95,3,2,No,UI/UX Designer,Product Manager,Mobile App Developer,71,aptitude_test_score,leadership_score,teamwork_score,Medium,66,6,54,https://roadmap.sh/ux-design
2219,18,7.95,1,89,89,77,87,49,56,55,68,53,0,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,75,problem_solving_score,communication_score,coding_skill_score,Medium,48,10,46,https://roadmap.sh/cyber-security
2220,19,5.19,0,80,76,59,73,65,86,53,75,70,3,1,Yes,Data Analyst,Data Scientist,Full Stack Developer,68,aptitude_test_score,leadership_score,extracurricular_score,Medium,61,7,54,https://roadmap.sh/data-analyst
2221,24,7.18,0,91,87,79,74,55,81,42,75,60,1,4,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,75,extracurricular_score,aptitude_test_score,problem_solving_score,Low,63,7,53,https://roadmap.sh/ai-data-scientist
2222,21,5.89,1,78,82,100,82,83,68,59,27,49,0,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,69,communication_score,leadership_score,extracurricular_score,Medium,50,10,49,https://roadmap.sh/full-stack
2223,21,9.57,0,73,46,55,51,70,81,51,25,78,3,4,No,UI/UX Designer,Product Manager,Mobile App Developer,98,leadership_score,aptitude_test_score,problem_solving_score,Medium,88,4,78,https://roadmap.sh/ux-design
2224,18,9.18,0,55,70,45,70,96,95,75,88,78,2,3,No,Product Manager,UI/UX Designer,Data Scientist,82,problem_solving_score,communication_score,aptitude_test_score,Medium,70,6,68,https://roadmap.sh/product-manager
2225,21,8.74,1,58,61,57,80,69,86,94,92,83,1,0,No,Product Manager,UI/UX Designer,Data Scientist,69,aptitude_test_score,extracurricular_score,coding_skill_score,Medium,47,10,43,https://roadmap.sh/product-manager
2226,22,9.49,0,94,69,86,75,48,63,46,67,60,1,5,No,AI / ML Engineer,Data Scientist,Full Stack Developer,92,leadership_score,coding_skill_score,extracurricular_score,Low,76,4,71,https://roadmap.sh/ai-engineer
2227,19,7.51,1,83,62,84,67,64,65,46,72,48,0,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,67,extracurricular_score,aptitude_test_score,coding_skill_score,Medium,46,10,41,https://roadmap.sh/full-stack
2228,22,7.76,0,77,57,75,60,74,76,40,40,59,0,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,80,coding_skill_score,aptitude_test_score,extracurricular_score,Medium,54,9,51,https://roadmap.sh/android
2229,20,8.16,0,72,83,90,76,77,69,74,52,59,2,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,80,communication_score,teamwork_score,leadership_score,Low,66,6,61,https://roadmap.sh/devops
2230,24,7.24,0,94,64,79,89,61,65,48,72,45,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,73,communication_score,coding_skill_score,aptitude_test_score,Low,58,8,47,https://roadmap.sh/devops
2231,24,9.15,1,68,76,75,91,66,64,55,36,47,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,81,leadership_score,problem_solving_score,communication_score,Low,63,7,52,https://roadmap.sh/devops
2232,23,6.75,0,60,65,69,82,70,59,69,60,58,2,5,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,84,aptitude_test_score,coding_skill_score,leadership_score,Low,77,4,65,https://roadmap.sh/cyber-security
2233,21,7.67,0,92,93,80,84,71,80,48,30,44,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,72,extracurricular_score,problem_solving_score,teamwork_score,Medium,55,9,46,https://roadmap.sh/ai-data-scientist
2234,24,7.85,0,64,78,69,77,60,72,42,44,71,1,3,No,Data Analyst,Data Scientist,Full Stack Developer,86,extracurricular_score,aptitude_test_score,problem_solving_score,Medium,66,6,54,https://roadmap.sh/data-analyst
2235,21,8.26,0,65,70,72,86,69,74,56,78,48,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,84,aptitude_test_score,problem_solving_score,communication_score,Medium,62,7,50,https://roadmap.sh/android
2236,23,5.95,1,91,65,77,88,70,55,51,94,41,1,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,62,teamwork_score,extracurricular_score,communication_score,Low,46,10,36,https://roadmap.sh/devops
2237,24,7.54,0,96,66,76,83,66,72,66,83,53,3,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,91,teamwork_score,coding_skill_score,communication_score,Low,78,4,75,https://roadmap.sh/blockchain
2238,18,8.4,0,65,59,48,75,64,89,64,45,90,1,0,No,UI/UX Designer,Product Manager,Mobile App Developer,79,communication_score,aptitude_test_score,leadership_score,Medium,53,9,46,https://roadmap.sh/ux-design
2239,22,5.78,0,97,73,97,62,75,68,71,81,57,2,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,66,coding_skill_score,leadership_score,problem_solving_score,Medium,63,7,59,https://roadmap.sh/full-stack
2240,20,6.29,0,84,70,67,69,63,57,48,59,62,2,0,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,68,leadership_score,communication_score,teamwork_score,Medium,52,9,46,https://roadmap.sh/devops
2241,18,8.44,0,82,72,53,57,76,84,55,85,91,2,2,Yes,UI/UX Designer,Product Manager,Mobile App Developer,85,communication_score,teamwork_score,leadership_score,High,69,6,65,https://roadmap.sh/ux-design
2242,19,8.53,1,83,68,56,79,82,82,96,92,60,0,2,No,Product Manager,UI/UX Designer,Data Scientist,84,aptitude_test_score,extracurricular_score,communication_score,Medium,56,8,46,https://roadmap.sh/product-manager
2243,21,9.09,2,62,84,69,79,77,56,60,42,48,3,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,93,teamwork_score,aptitude_test_score,problem_solving_score,Low,82,4,72,https://roadmap.sh/devops
2244,23,6.76,1,85,78,85,75,61,63,45,26,47,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,75,aptitude_test_score,coding_skill_score,teamwork_score,Low,54,9,49,https://roadmap.sh/ai-engineer
2245,24,8.07,0,97,78,90,76,61,49,56,65,60,1,2,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,80,aptitude_test_score,extracurricular_score,leadership_score,Low,60,8,51,https://roadmap.sh/blockchain
2246,25,9.97,0,81,86,78,83,61,72,58,28,60,1,2,No,AI / ML Engineer,Data Scientist,Full Stack Developer,82,problem_solving_score,leadership_score,extracurricular_score,Low,61,7,50,https://roadmap.sh/ai-engineer
2247,24,9.95,0,67,67,79,79,86,64,50,74,42,3,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,93,communication_score,teamwork_score,leadership_score,Medium,82,4,72,https://roadmap.sh/devops
2248,24,6.8,0,72,66,76,73,78,62,48,50,61,2,1,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,81,extracurricular_score,leadership_score,problem_solving_score,Low,63,7,55,https://roadmap.sh/devops
2249,19,5.16,0,64,62,61,89,51,65,56,74,49,3,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,64,aptitude_test_score,leadership_score,coding_skill_score,Low,62,7,51,https://roadmap.sh/cyber-security
2250,25,7.96,0,76,89,65,88,75,78,63,31,51,4,5,Yes,Data Analyst,Data Scientist,Full Stack Developer,90,extracurricular_score,communication_score,problem_solving_score,Low,93,4,82,https://roadmap.sh/data-analyst
2251,24,9.56,0,63,75,97,90,76,63,59,83,72,1,3,No,AI / ML Engineer,Data Scientist,Full Stack Developer,85,problem_solving_score,coding_skill_score,communication_score,Low,66,6,57,https://roadmap.sh/ai-engineer
2252,20,5.23,0,95,82,65,68,64,64,46,33,45,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,61,teamwork_score,aptitude_test_score,coding_skill_score,Low,51,9,43,https://roadmap.sh/ai-data-scientist
2253,21,9.97,2,71,63,86,88,67,71,67,77,52,1,4,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,93,aptitude_test_score,coding_skill_score,extracurricular_score,Medium,73,5,70,https://roadmap.sh/android
2254,20,5.41,0,65,72,72,91,53,77,52,49,69,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,74,leadership_score,communication_score,aptitude_test_score,Low,59,8,58,https://roadmap.sh/ai-data-scientist
2255,18,5.82,1,88,82,43,76,72,95,89,54,72,2,4,Yes,Product Manager,UI/UX Designer,Data Scientist,68,aptitude_test_score,teamwork_score,problem_solving_score,Medium,64,7,58,https://roadmap.sh/product-manager
2256,18,6.47,1,69,67,93,92,75,65,50,64,49,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,75,communication_score,teamwork_score,aptitude_test_score,Low,60,8,55,https://roadmap.sh/devops
2257,25,8.18,0,72,86,84,86,72,85,43,90,46,3,3,No,Data Analyst,Data Scientist,Full Stack Developer,86,leadership_score,coding_skill_score,communication_score,Low,78,4,66,https://roadmap.sh/data-analyst
2258,20,7.98,0,73,77,82,82,59,70,56,56,68,1,1,No,AI / ML Engineer,Data Scientist,Full Stack Developer,69,coding_skill_score,problem_solving_score,leadership_score,Low,50,10,42,https://roadmap.sh/ai-engineer
2259,21,9.84,1,66,72,92,77,76,63,52,71,47,1,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,96,aptitude_test_score,leadership_score,extracurricular_score,Low,72,5,60,https://roadmap.sh/ai-engineer
2260,19,5.74,1,73,89,63,79,61,77,61,84,55,1,2,Yes,Data Analyst,Data Scientist,Full Stack Developer,58,extracurricular_score,teamwork_score,problem_solving_score,Medium,46,10,42,https://roadmap.sh/data-analyst
2261,19,6.61,0,96,82,64,91,60,56,60,85,50,3,4,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,81,problem_solving_score,leadership_score,extracurricular_score,Low,78,4,66,https://roadmap.sh/devops
2262,25,5.76,2,87,67,67,88,51,72,41,95,65,0,2,No,Data Analyst,Data Scientist,Full Stack Developer,70,teamwork_score,communication_score,coding_skill_score,Low,48,10,45,https://roadmap.sh/data-analyst
2263,24,9.74,0,95,71,50,60,68,100,89,48,77,1,1,No,Product Manager,UI/UX Designer,Data Scientist,90,extracurricular_score,problem_solving_score,teamwork_score,Medium,63,7,61,https://roadmap.sh/product-manager
2264,21,5.26,0,57,65,49,70,75,94,76,55,77,1,3,No,UI/UX Designer,Product Manager,Mobile App Developer,72,teamwork_score,aptitude_test_score,problem_solving_score,Medium,58,8,54,https://roadmap.sh/ux-design
2265,24,7.83,0,88,87,64,93,67,52,47,94,51,1,2,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,76,problem_solving_score,leadership_score,extracurricular_score,Low,57,8,55,https://roadmap.sh/cyber-security
2266,21,5.52,0,91,63,56,70,86,100,81,94,60,1,3,Yes,Product Manager,UI/UX Designer,Data Scientist,74,teamwork_score,problem_solving_score,extracurricular_score,Medium,59,8,53,https://roadmap.sh/product-manager
